2.543090000E-01	2.830650000E-02
4.721180000E-01	2.860950000E-02
4.390880000E-02	3.223680000E-02
8.515170000E-02	3.229420000E-02
4.122490000E-04	3.252250000E-02
5.650580000E-04	3.253470000E-02
9.156070000E-03	3.301850000E-02
1.791190000E-02	3.302980000E-02
7.322370000E-05	3.310400000E-02
1.000700000E-04	3.310570000E-02
7.321270000E-04	3.315320000E-02
1.371300000E-03	3.315440000E-02
